region_id,area_px,perimeter_px,eccentricity,major_axis_length_px,minor_axis_length_px,orientation_rad,bbox,centroid_yx
26,139,65.89949493661166,0.9879278959045823,34.12807281721698,5.286930052092345,0.0154738826611771,"[134, 265, 166, 270]","[150.25179856115108, 266.8345323741007]"
27,98,39.798989873223334,0.7304260574215033,14.30274075978231,9.768654402778688,-0.001648546963150217,"[152, 73, 167, 83]","[158.89795918367346, 78.48979591836735]"
28,488,192.92997820866105,0.9202484022576355,54.83934013279264,21.460538871396604,-0.7406452581270199,"[179, 47, 224, 84]","[202.14139344262296, 67.51024590163935]"
29,127,55.35533905932738,0.7441868010714686,17.912518914244043,11.965053204583482,-0.48452360692865837,"[182, 111, 200, 126]","[192.03937007874015, 119.07086614173228]"
30,81,43.45584412271571,0.6941380515124463,14.078207892082734,10.134083961116588,-0.6988312986073494,"[184, 88, 197, 101]","[191.69135802469137, 95.55555555555556]"
31,2044,592.405158315133,0.8788136660980975,112.94890569605475,53.89527678335028,-0.4414247387997387,"[187, 424, 281, 496]","[241.21771037181995, 454.01810176125247]"
32,294,133.35533905932738,0.994853892247738,66.05245526447403,6.692431729297805,-1.5385917567376668,"[188, 285, 199, 343]","[193.70408163265307, 312.4421768707483]"
33,202,78.08326112068524,0.8099434871023685,24.817725620715485,14.555792791144324,-0.6310679794900347,"[203, 122, 226, 141]","[213.15346534653466, 133.74257425742573]"
34,568,186.36753236814712,0.8878349363791821,47.84248168687357,22.01529515109592,1.4582194979293734,"[214, 285, 236, 339]","[223.18661971830986, 310.84154929577466]"
35,76,33.10660171779821,0.7719446103484977,12.582970953076646,7.998866256202262,-0.8007704770680468,"[219, 0, 230, 10]","[223.6578947368421, 4.0394736842105265]"
36,70,41.79898987322333,0.9088781849024024,17.314583044401278,7.22124909474308,1.5448228837054712,"[219, 161, 228, 178]","[221.75714285714287, 168.24285714285713]"
37,75,37.21320343559643,0.8955565547636113,15.755797709875495,7.010505978960268,1.117070023714674,"[227, 405, 237, 420]","[231.76, 411.4266666666667]"
38,1126,277.9066376115481,0.9772447461582019,92.07550511831029,19.530581200599713,-0.03598484068203735,"[229, 118, 319, 140]","[277.3454706927176, 130.95381882770872]"
39,459,104.22539674441617,0.7066265839487461,30.72390191800442,21.73982291121841,-1.5380867754268428,"[231, 206, 257, 241]","[241.83006535947712, 220.91067538126362]"
40,617,288.2842712474619,0.9994403680430364,157.64115913621083,5.273210410185732,-0.01861343548717488,"[235, 102, 376, 109]","[306.39059967585086, 104.70664505672609]"
41,115,51.941125496954285,0.9436066530269276,22.248748377432634,7.365864210130026,1.0978851498187494,"[236, 5, 249, 24]","[242.15652173913043, 14.469565217391304]"
42,318,109.94112549695429,0.9825501113214639,48.49143916356231,9.01931366557303,1.5440252779285275,"[240, 277, 252, 328]","[245.46540880503144, 301.84276729559747]"
43,99,43.45584412271571,0.8889190453973321,17.51867005051499,8.02467786513777,0.27331991806109884,"[248, 38, 264, 48]","[255.72727272727272, 42.111111111111114]"
44,208,83.25483399593904,0.9242544649705181,30.255566359250135,11.55087960571085,-1.4839804963153744,"[257, 288, 270, 318]","[263.2692307692308, 301.46634615384613]"
45,101,48.2842712474619,0.8995121906569932,18.65079879940648,8.148453075169348,0.5851840716189936,"[269, 318, 286, 330]","[277.7722772277228, 323.5247524752475]"
46,86,40.72792206135785,0.9501379064779878,19.15617593107781,5.973470640792117,-0.13667678029175023,"[272, 0, 290, 7]","[280.2325581395349, 2.2674418604651163]"
47,64,41.45584412271571,0.9591414287217479,20.034791108671094,5.668384490479951,-1.0522352864612565,"[279, 424, 292, 439]","[284.703125, 429.640625]"
48,505,203.6812408671319,0.7767182771950283,59.714989001835534,37.611376573711816,1.2009001736428901,"[287, 35, 325, 95]","[311.990099009901, 57.524752475247524]"
49,64,39.45584412271571,0.9357383419936618,17.12632004669265,6.040367261868552,0.9014538501986861,"[288, 65, 301, 78]","[294.59375, 70.1875]"
50,421,119.22539674441619,0.8715069809835765,38.28309763437663,18.773383991377898,0.47464048552108834,"[291, 280, 323, 309]","[306.86935866983373, 292.4964370546318]"
51,121,51.55634918610404,0.7417272059577174,17.40411160710721,11.67296700261625,0.32638041603341833,"[292, 0, 308, 14]","[301.40495867768595, 4.454545454545454]"
52,109,56.526911934581186,0.9418211357883765,24.02392731637769,8.074789998915838,-1.1111434725951341,"[297, 395, 312, 414]","[305.29357798165137, 404.92660550458714]"
53,161,77.698484809835,0.9877810462687783,37.53482748164958,5.8497284590678404,1.5559540641837228,"[305, 61, 312, 96]","[308.0621118012422, 78.37267080745342]"
54,83,45.45584412271571,0.9401592515949615,22.88592068987127,7.798042293752783,1.3243468626857926,"[311, 431, 322, 451]","[315.56626506024094, 439.7831325301205]"
55,169,78.76955262170047,0.8832144026301985,28.888592224616346,13.547866404611522,-0.9579631767461948,"[314, 0, 336, 23]","[326.1183431952663, 11.76923076923077]"
56,220,110.97056274847715,0.9963860627804584,59.04060299834306,5.014912397278277,-0.017229270108753494,"[317, 183, 371, 189]","[343.7818181818182, 185.38181818181818]"
57,72,40.87005768508881,0.924430450025134,17.044771440669017,6.500035222472149,-1.549979953788579,"[327, 60, 335, 77]","[330.3611111111111, 68.625]"
58,73,41.31370849898476,0.9758136064661443,20.68740337840018,4.522353699883273,-1.5351583420865493,"[327, 350, 332, 370]","[329.4109589041096, 359.5068493150685]"
59,159,55.35533905932738,0.8805583442343847,21.509798636242813,10.194305830127075,0.7470360313583726,"[328, 286, 346, 303]","[337.02515723270443, 293.6792452830189]"
60,60,37.97056274847714,0.9195821358067613,16.36030335665366,6.427927493060635,-1.163821760911614,"[329, 449, 339, 463]","[334.6333333333333, 456.56666666666666]"
61,359,138.5685424949238,0.9621410951637376,50.97534943599919,13.89342598569738,-1.5428940172739933,"[331, 199, 351, 254]","[337.68802228412255, 224.9359331476323]"
62,111,42.384776310850235,0.4730227276223048,13.339293396067513,11.752587449310463,-1.179365751069666,"[341, 49, 352, 63]","[346.7567567567568, 55.873873873873876]"
63,128,51.45584412271572,0.911361295219678,20.949344296551377,8.62290355576648,0.2564601151656796,"[346, 7, 367, 18]","[354.5703125, 12.609375]"
64,375,123.39696961966999,0.9332784762654693,43.22097922085028,15.522968919627358,1.489148688674924,"[347, 281, 370, 325]","[361.368, 302.1173333333333]"
65,178,55.89949493661166,0.923620711320718,24.74965664096293,9.486733599319685,-1.5697043005289488,"[376, 0, 386, 22]","[380.5842696629214, 10.089887640449438]"
66,314,168.08326112068522,0.9833197542185925,68.3228072000621,12.426914022868974,0.06410498010368132,"[391, 176, 456, 196]","[425.2579617834395, 184.0764331210191]"
67,253,132.6274169979695,0.9973968253607575,68.68257969240904,4.952567788544652,-0.029731615753801,"[392, 257, 456, 264]","[424.0355731225296, 260.32411067193675]"
68,520,247.4558441227157,0.9991883610510862,138.29484677012888,5.570758026718777,0.01003526081660448,"[393, 335, 512, 342]","[454.1307692307692, 337.61538461538464]"
69,110,46.2842712474619,0.7609655646450911,16.139236067114823,10.471011601718743,0.4420957695399278,"[396, 284, 412, 297]","[404.8636363636364, 289.8]"
