region_id,area_px,perimeter_px,eccentricity,major_axis_length_px,minor_axis_length_px,orientation_rad,bbox,centroid_yx
23,157,75.9827560572969,0.39146395439051984,18.64500529078271,17.15701161198931,0.4299193680845845,"[90, 432, 110, 451]","[99.10191082802548, 442.4968152866242]"
24,186,89.84062043356595,0.8960832177496396,32.0039625066127,14.206113996854695,-1.3648735540764616,"[92, 207, 109, 237]","[101.96774193548387, 225.06451612903226]"
25,4431,1458.5138520739843,0.9739027010683787,340.08860007434447,77.18852200507986,-0.18941501033530092,"[97, 4, 376, 104]","[198.47619047619048, 35.208530805687204]"
26,77,45.071067811865476,0.9827841278375191,23.35191729506043,4.314443393057784,-0.013989316196473367,"[109, 508, 130, 512]","[119.36363636363636, 509.6233766233766]"
27,441,114.32590180780451,0.7153044563440528,31.344360477973062,21.903844913843496,-1.333164107864192,"[113, 155, 141, 182]","[125.07256235827664, 167.15419501133786]"
28,339,91.35533905932738,0.8992444299303191,34.091970869274874,14.91341391458033,-1.4745833059493372,"[115, 112, 135, 143]","[124.83775811209439, 129.2890855457227]"
29,957,178.2670273047588,0.9617432909794886,68.85844775768429,18.863927571425794,1.5699175613146383,"[115, 194, 138, 263]","[125.42842215256009, 229.59874608150471]"
30,162,70.18376618407356,0.9020546201281456,27.598759816544653,11.912229077593462,-0.48215980038220085,"[143, 72, 169, 90]","[156.03086419753086, 80.62345679012346]"
31,323,134.95331880577405,0.9645666400094488,53.66503835569052,14.158948265168396,-0.48969950957116476,"[161, 111, 201, 142]","[181.11764705882354, 124.82662538699691]"
32,73,34.62741699796952,0.6108901027994665,11.589119253494756,9.175284241817465,1.365935677464756,"[170, 285, 180, 298]","[175.75342465753425, 290.8082191780822]"
33,847,266.73506473629425,0.8462443233780136,55.58247669608818,29.61406739915818,-0.8110818800673709,"[177, 47, 228, 90]","[200.77213695395514, 67.38488783943329]"
34,245,129.66904755831212,0.9934335499480937,59.7520340979121,6.836265144090017,-0.022978536759253924,"[177, 360, 234, 370]","[205.06938775510204, 363.8448979591837]"
35,100,43.45584412271571,0.9073216298744798,18.088559783631354,7.605103875292859,-0.08189271581140732,"[182, 94, 200, 103]","[190.73, 98.25]"
36,2045,538.819371877506,0.9072012508649928,109.28926727475466,45.977657083523425,-0.16172069750483137,"[188, 444, 279, 502]","[233.2963325183374, 463.4904645476773]"
37,6548,1686.7098115668775,0.8809279237257625,294.0788284877639,139.17293940090917,-0.40170679714607904,"[194, 0, 456, 152]","[334.79978619425776, 104.90943799633476]"
38,61,31.556349186104043,0.6727559795051629,10.68763354305179,7.907400024048598,-0.2932400566872263,"[205, 98, 215, 106]","[209.81967213114754, 101.95081967213115]"
39,642,326.42640687119285,0.9996378336756451,182.41538950623206,4.908979066799094,-0.024702066261739444,"[212, 260, 370, 268]","[290.0295950155763, 263.5934579439252]"
40,86,38.62741699796952,0.8363667574027265,14.904202107043421,8.170040523057416,0.030090404406748962,"[217, 162, 233, 172]","[223.6627906976744, 166.34883720930233]"
41,384,200.66904755831212,0.9942190983315872,99.23212405714288,10.654584404052724,0.03368806064557733,"[225, 103, 310, 118]","[271.7083333333333, 106.24739583333333]"
42,238,128.14213562373095,0.9980402611609124,71.31904117257646,4.462792692329556,-0.02225532990154868,"[228, 185, 291, 190]","[259.1302521008403, 186.9579831932773]"
