region_id,area_px,perimeter_px,eccentricity,major_axis_length_px,minor_axis_length_px,orientation_rad,bbox,centroid_yx
17,139,71.14823227814082,0.9028964875624585,26.879646368044916,11.554432047217944,0.9557230411239469,"[210, 155, 230, 179]","[219.94244604316546, 165.18705035971223]"
18,642,133.71067811865476,0.6333291780516846,35.09691629741332,27.160889971029395,1.1977519769921228,"[222, 205, 259, 244]","[241.37227414330218, 221.17445482866043]"
19,1679,546.1797615707168,0.7897364391058594,86.62221010121928,53.138073844185655,0.46312904397555277,"[247, 33, 336, 99]","[302.6456223942823, 62.170935080405]"
20,124,59.798989873223334,0.9720589344751974,28.155118995013588,6.609046292695911,-0.059578046050813904,"[250, 78, 275, 86]","[262.9758064516129, 82.3225806451613]"
21,144,77.31370849898477,0.9939881845551704,41.659091497710634,4.561145273136769,-0.02177970953284257,"[271, 184, 309, 189]","[289.5, 186.30555555555554]"
22,660,154.53910524340097,0.8030233151461943,44.0453890129334,26.248744367985996,0.5500065826559356,"[289, 280, 329, 317]","[308.8787878787879, 292.7621212121212]"
23,133,64.76955262170047,0.8542728167466295,23.646091850501136,12.291827966319829,1.1733603830087682,"[311, 430, 328, 451]","[316.8796992481203, 440.1578947368421]"
24,260,117.94112549695427,0.9858800591804311,59.04672402171516,9.887551377577495,-0.12072904243872211,"[320, 176, 370, 189]","[347.81538461538463, 183.9]"
25,583,208.82337649086284,0.8850158824127164,49.84348670990517,23.205175120213614,-1.4644464706746696,"[320, 202, 351, 256]","[335.64322469982847, 226.27958833619212]"
26,136,68.14823227814082,0.9399456877695843,29.55692262552727,10.088488403373203,0.1285534131967482,"[337, 73, 363, 86]","[347.625, 81.0220588235294]"
27,922,363.2081528017131,0.9898282973658937,130.94490256814493,18.629157987070876,-0.012654908835030116,"[391, 170, 512, 196]","[455.7646420824295, 182.46746203904556]"
28,344,181.70458146424488,0.9515104674951134,69.16518023206808,21.2763415784172,-0.21100937024325506,"[392, 239, 456, 271]","[427.3401162790698, 257.71802325581393]"
29,240,127.62741699796952,0.9971228657685706,65.51627584143883,4.966285207012293,-0.023496607370391175,"[393, 335, 456, 342]","[425.2, 337.22083333333336]"
30,298,119.53300858899107,0.9151664760949801,36.73334270937194,14.806331545992936,-1.2655120038905916,"[403, 205, 423, 244]","[411.03691275167785, 225.98657718120805]"
31,817,213.58073580374355,0.87612003392641,59.525234021646355,28.69670021970579,1.1102229953030902,"[455, 198, 493, 247]","[471.59608323133415, 225.4173806609547]"
32,927,199.58073580374355,0.8143425646057122,50.88445995274997,29.532552708014258,-1.1729831946054932,"[458, 40, 494, 89]","[473.69687162891046, 60.72923408845739]"
33,1493,397.8061325481597,0.8340714897068846,77.79163249172112,42.914249561260824,-1.234094998862426,"[462, 258, 512, 321]","[478.25920964501006, 284.9618218352311]"
34,3587,589.6761902332486,0.8229989316600202,102.94951623628518,58.479743772343525,1.5608973568518192,"[462, 327, 512, 438]","[487.7329244494006, 383.9740730415389]"
35,1091,320.1076477383248,0.6377715780372596,60.20928322924448,46.37472893037786,0.14355046526849743,"[462, 438, 512, 483]","[482.0870760769936, 461.03299725022913]"
36,206,68.2842712474619,0.7413167798461421,22.30019229972268,14.966892173241868,0.07364542434364646,"[482, 0, 505, 16]","[494.71844660194176, 6.606796116504855]"
